Player,Squad,Pos,Nation,Age,Min,90s,npxG,Gls,Ast,Sh,SoT,SCA,GCA,PrgP,PrgC,KP,Succ,Crs,Pass_Short_Cmp,Pass_Med_Cmp,Pass_Long_Cmp,Tkl,TklW,Int,Blocks,Clr,Recov,Won%,market_value_in_eur
Yassine Kechta,Le Havre,"MF,FW",ma MAR,22.0,2096,23.3,2.5,2,0,1.24,0.39,2.06,0.17,97,44,0.64,0.56,1.55,12.4,10.3,2.49,2.58,1.55,1.12,0.64,1.37,4.85,27.0,5000000.0
Thilo Kehrer,Monaco,DF,de GER,27.0,2383,26.5,1.5,4,0,0.45,0.3,0.98,0.11,139,16,0.19,0.04,0.08,22.1,33.7,4.68,1.4,0.87,1.36,0.26,4.26,4.98,61.4,15000000.0
Abdoulaye Keita,Getafe,"FW,MF",es ESP,21.0,95,1.1,0.0,0,0,1.82,0.0,0.91,0.0,2,1,0.0,0.91,0.91,7.27,5.45,0.91,1.82,1.82,0.0,0.91,2.73,5.45,50.0,
Mandela Keita,Parma,MF,be BEL,22.0,1826,20.3,0.1,0,2,0.25,0.2,1.63,0.2,50,13,0.74,0.84,0.0,15.1,14.3,2.41,2.17,1.23,1.03,0.3,1.43,4.63,50.0,11000000.0
Yannik Keitel,Stuttgart,MF,de GER,24.0,270,3.0,0.5,0,0,1.67,0.67,0.67,0.0,11,2,0.33,0.33,0.67,29.0,18.3,3.0,3.0,2.0,1.33,1.67,2.0,2.33,50.0,3500000.0
Andu Kelati,Holstein Kiel,"MF,DF",de GER,21.0,288,3.2,0.9,1,1,1.88,0.94,2.81,0.31,19,3,1.25,0.94,1.88,12.5,12.8,4.38,2.19,1.25,0.94,1.56,0.94,5.94,0.0,800000.0
Thomas Keller,Heidenheim,"DF,MF",de GER,24.0,148,1.6,0.0,0,0,0.63,0.0,0.63,0.0,6,0,0.0,0.0,0.0,11.9,29.4,3.13,3.75,3.13,2.5,0.0,6.88,1.88,50.0,300000.0
Lloyd Kelly,Newcastle Utd,DF,eng ENG,25.0,303,3.4,0.4,0,1,0.88,0.0,0.59,0.29,9,0,0.59,0.59,0.29,16.8,22.9,2.94,1.47,1.18,0.29,1.47,5.0,5.59,75.0,18000000.0
Lloyd Kelly,Juventus,DF,eng ENG,25.0,1013,11.3,0.4,0,0,0.62,0.09,1.06,0.0,36,10,0.27,0.0,1.24,23.5,21.5,3.1,1.33,0.97,0.18,1.15,4.96,4.87,59.0,18000000.0
Aljoscha Kemlein,Union Berlin,MF,de GER,19.0,922,10.2,0.9,1,0,1.08,0.29,2.06,0.2,42,5,0.98,0.59,0.49,16.0,12.9,3.92,0.98,0.39,0.59,0.78,1.47,5.69,57.6,7000000.0
Marc-Oliver Kempf,Como,DF,de GER,29.0,2615,29.1,1.6,0,0,0.69,0.14,1.17,0.07,85,17,0.34,0.14,0.14,22.0,24.6,4.12,1.03,0.69,1.13,0.41,4.67,3.64,73.5,
Kenedy,Valladolid,"MF,FW",br BRA,28.0,9,0.1,0.0,0,0,10.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,300000.0
Luca Kerber,Heidenheim,"MF,DF",de GER,22.0,783,8.7,0.6,2,0,0.8,0.57,1.03,0.11,16,1,0.69,0.11,0.34,8.05,9.77,2.3,2.99,1.84,0.57,0.34,2.87,3.1,39.3,1300000.0
Milos Kerkez,Bournemouth,DF,hu HUN,20.0,3336,37.1,0.5,2,5,0.51,0.13,2.24,0.24,159,106,0.94,0.59,3.83,20.1,13.0,2.26,1.4,0.7,1.21,1.48,2.86,4.56,36.4,35000000.0
Reda Khadra,Reims,"MF,FW",de GER,23.0,78,0.9,0.0,0,0,0.0,0.0,2.22,0.0,4,4,1.11,4.44,3.33,14.4,10.0,0.0,1.11,1.11,0.0,0.0,1.11,7.78,,2500000.0
Bilal El Khannouss,Leicester City,"MF,FW",ma MAR,20.0,2182,24.2,1.3,2,3,1.24,0.29,3.22,0.29,128,73,1.74,1.4,3.68,15.4,12.6,4.17,2.07,1.24,0.25,1.07,0.41,3.8,44.2,30000000.0
Wahbi Khazri,Montpellier,"FW,MF",tn TUN,33.0,1118,12.4,2.3,1,1,2.9,0.48,3.15,0.16,33,24,1.45,0.56,3.87,9.92,5.0,2.58,2.02,1.45,0.4,1.05,0.56,3.55,27.6,1500000.0
Rani Khedira,Union Berlin,MF,de GER,30.0,2723,30.3,1.4,1,1,0.46,0.03,1.09,0.07,80,12,0.4,0.17,0.73,13.3,7.52,1.02,2.24,1.32,1.45,0.76,1.82,3.56,50.0,3000000.0
Abdukodir Khusanov,Manchester City,DF,uz UZB,20.0,503,5.6,0.0,0,0,0.18,0.0,0.89,0.0,25,1,0.36,0.0,0.18,28.6,34.1,1.07,0.89,0.71,0.54,0.54,5.18,4.82,60.0,35000000.0
Abdukodir Khusanov,Lens,DF,uz UZB,20.0,975,10.8,0.2,0,0,0.56,0.37,1.02,0.0,43,2,0.19,0.09,0.46,16.1,23.6,3.98,1.39,1.02,2.41,0.28,5.28,4.63,69.2,35000000.0
Kialonda,Lecce,DF,ao ANG,26.0,2144,23.8,1.1,0,1,0.67,0.0,0.63,0.04,34,4,0.25,0.34,0.13,8.78,19.3,5.34,1.43,0.5,1.34,0.21,5.55,2.44,67.2,
Kiké,Alavés,FW,es ESP,34.0,2542,28.2,7.2,13,0,2.13,0.85,1.35,0.14,50,25,0.46,0.46,0.46,8.23,3.76,0.71,0.67,0.5,0.04,0.64,0.82,3.19,52.4,
Max Kilman,West Ham,DF,eng ENG,27.0,3348,37.2,1.6,0,1,0.35,0.05,0.86,0.13,113,31,0.43,0.43,0.11,14.7,26.6,4.03,1.05,0.65,1.02,0.24,5.7,3.92,67.3,
Joshua Kimmich,Bayern Munich,MF,de GER,29.0,2847,31.6,1.8,3,7,1.08,0.32,5.03,0.57,362,51,2.63,0.38,5.57,46.4,45.2,10.9,1.49,0.92,0.79,0.95,1.08,6.01,57.1,50000000.0
Presnel Kimpembe,Paris S-G,DF,fr FRA,28.0,23,0.3,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,13.3,36.7,6.67,3.33,0.0,0.0,0.0,3.33,10.0,,8000000.0
Joshua King,Fulham,MF,eng ENG,17.0,130,1.4,0.3,0,0,2.14,0.0,5.71,1.43,9,3,2.14,2.86,1.43,20.7,15.0,2.14,5.0,3.57,0.71,2.14,0.71,3.57,33.3,2000000.0
Joshua King,Toulouse,"FW,MF",no NOR,32.0,1673,18.6,6.6,6,3,2.69,1.08,1.67,0.22,29,39,0.91,1.88,0.48,8.76,3.66,0.32,0.59,0.59,0.32,0.43,1.02,3.23,40.7,2000000.0
Cédric Kipré,Reims,DF,ci CIV,27.0,2190,24.3,0.6,0,1,0.37,0.04,1.28,0.12,77,16,0.41,0.41,0.49,17.6,25.3,3.66,1.73,1.23,1.32,0.08,6.67,3.0,63.1,3000000.0
Jakub Kiwior,Arsenal,DF,pl POL,24.0,1122,12.5,0.2,1,0,0.24,0.08,0.64,0.0,48,5,0.4,0.24,0.16,22.2,28.6,2.4,1.76,0.64,0.48,0.08,4.64,2.48,45.8,22000000.0
Tim Kleindienst,Gladbach,FW,de GER,28.0,2737,30.4,11.9,16,7,2.4,1.18,2.24,0.46,63,45,0.95,0.46,0.53,9.28,4.54,0.79,0.99,0.49,0.39,1.41,2.17,2.43,54.8,17000000.0
Lukas Klostermann,RB Leipzig,DF,de GER,28.0,1838,20.4,0.3,1,0,0.2,0.1,0.83,0.1,83,16,0.1,0.2,0.54,22.3,27.3,2.5,1.32,0.69,1.18,0.88,7.01,3.63,40.0,8000000.0
Justin Kluivert,Bournemouth,MF,nl NED,25.0,2340,26.0,5.6,12,6,2.19,0.88,3.88,0.46,105,81,1.73,1.38,3.27,12.4,7.27,1.73,0.88,0.42,0.54,0.69,0.92,3.0,22.2,35000000.0
Ansgar Knauff,Eint Frankfurt,"MF,DF",de GER,22.0,1597,17.7,4.9,4,5,1.69,0.51,3.5,0.56,58,53,1.53,1.47,1.81,12.5,6.33,0.79,2.32,1.24,0.68,1.19,1.36,4.29,41.3,10000000.0
Magnus Knudsen,Holstein Kiel,MF,no NOR,23.0,1850,20.6,0.7,0,1,0.58,0.19,1.55,0.19,54,16,0.39,0.44,0.39,15.0,14.0,2.28,2.33,1.41,0.58,0.63,2.14,3.83,26.3,2500000.0
Robin Koch,Eint Frankfurt,DF,de GER,28.0,2586,28.7,1.7,3,0,0.52,0.21,0.73,0.14,93,9,0.24,0.03,0.03,20.0,31.7,4.67,0.84,0.38,0.87,0.56,6.86,3.9,68.0,18000000.0
Magnus Kofod Andersen,Venezia,MF,dk DEN,25.0,695,7.7,0.3,1,1,1.04,0.26,2.6,0.39,24,7,1.17,0.26,2.08,15.3,13.4,2.34,1.69,0.52,0.78,0.39,1.56,4.03,53.3,
Derrick Köhn,Werder Bremen,"DF,FW",gh GHA,25.0,1343,14.9,0.7,2,2,0.87,0.27,2.55,0.27,39,36,1.07,1.01,3.89,21.0,15.3,1.21,1.34,0.67,0.67,1.88,1.74,3.83,38.1,6000000.0
Dominik Kohr,Mainz 05,"DF,MF",de GER,30.0,2295,25.5,1.6,2,0,0.51,0.2,1.14,0.08,101,26,0.43,0.2,0.63,16.5,20.8,5.22,2.43,1.8,1.65,0.82,4.98,3.88,52.8,3500000.0
Koka,Le Havre,FW,eg EGY,31.0,851,9.5,4.2,3,1,2.11,0.84,1.16,0.32,12,0,0.53,0.63,0.0,6.74,4.63,1.26,0.42,0.11,0.42,0.42,0.63,2.53,48.8,
Koke,Atlético Madrid,MF,es ESP,32.0,1926,21.4,1.1,1,1,0.51,0.19,2.38,0.23,132,22,0.75,0.42,1.03,35.7,24.6,4.81,2.15,1.07,0.93,0.75,1.36,5.7,47.1,10000000.0
Sead Kolašinac,Atalanta,DF,ba BIH,31.0,1903,21.1,0.8,0,2,0.47,0.09,1.75,0.19,142,52,0.81,0.14,0.47,28.4,21.2,2.18,1.94,1.23,1.18,0.81,2.51,6.4,56.7,
Randal Kolo Muani,Juventus,FW,fr FRA,25.0,1160,12.9,3.9,8,1,1.94,1.01,2.09,0.23,20,21,1.32,1.4,0.62,6.67,3.49,0.16,0.85,0.54,0.31,0.54,0.16,2.56,27.0,30000000.0
Randal Kolo Muani,Paris S-G,FW,fr FRA,25.0,358,4.0,3.9,2,1,3.75,1.5,3.25,0.75,5,8,1.25,1.75,0.0,9.25,3.5,0.5,1.0,1.0,0.0,0.75,1.25,2.0,75.0,30000000.0
Marco Komenda,Holstein Kiel,DF,hr CRO,27.0,1307,14.5,0.1,0,0,0.21,0.0,1.59,0.07,53,13,0.62,0.07,1.1,14.4,21.3,4.9,1.79,1.17,0.41,0.41,4.69,2.55,32.6,800000.0
Mert Kömür,Augsburg,MF,de GER,19.0,654,7.3,1.1,2,1,1.78,0.96,3.42,0.14,11,18,1.78,1.64,3.56,13.3,5.07,2.33,0.41,0.27,0.41,1.37,0.96,4.38,37.9,5000000.0
Ibrahima Konaté,Liverpool,DF,fr FRA,25.0,2560,28.4,1.7,1,2,0.67,0.11,1.09,0.25,115,25,0.35,0.11,0.0,20.8,36.0,3.31,1.41,0.92,0.6,0.32,4.68,3.45,71.8,60000000.0
Ismael Konate,Empoli,"FW,MF",it ITA,18.0,116,1.3,0.2,0,1,2.31,1.54,2.31,0.77,2,5,1.54,1.54,0.77,6.92,3.85,0.77,3.08,1.54,0.0,0.77,0.77,2.31,38.5,
Geoffrey Kondogbia,Marseille,"DF,MF",cf CTA,31.0,2020,22.4,0.5,0,0,0.36,0.04,1.07,0.0,105,20,0.22,0.45,0.18,35.8,34.7,2.5,2.68,1.7,0.98,0.45,2.86,4.82,64.3,8000000.0
Abdoul Koné,Reims,DF,fr FRA,19.0,133,1.5,0.0,0,0,0.0,0.0,0.67,0.0,3,0,0.0,0.67,0.0,11.3,14.0,4.0,3.33,2.0,0.67,4.0,3.33,4.67,100.0,500000.0
Amadou Koné,Reims,MF,ml MLI,19.0,1293,14.4,0.5,0,0,0.97,0.28,1.94,0.14,68,19,0.56,1.04,0.21,16.1,15.6,3.06,3.4,2.22,1.32,0.21,2.64,5.49,50.0,1500000.0
Ismaël Koné,Marseille,"MF,FW",ca CAN,22.0,360,4.0,0.3,0,0,1.0,0.0,1.5,0.0,10,2,1.0,0.5,0.75,19.8,16.3,2.0,2.0,1.0,1.0,0.75,0.5,3.5,28.6,10000000.0
Ismaël Koné,Rennes,MF,ca CAN,22.0,469,5.2,0.2,2,1,1.15,0.58,1.92,0.19,30,16,0.96,1.15,0.38,15.2,13.7,4.62,1.73,1.15,0.77,0.58,0.96,3.65,100.0,10000000.0
Manu Koné,Roma,MF,fr FRA,23.0,2572,28.6,3.4,2,1,1.19,0.28,2.34,0.21,144,70,0.66,1.05,0.07,19.4,17.3,2.69,1.43,0.91,0.84,0.49,0.98,4.58,37.7,35000000.0
Ezri Konsa,Aston Villa,DF,eng ENG,26.0,2936,32.6,1.3,2,0,0.34,0.15,0.74,0.09,90,24,0.18,0.25,0.15,20.5,24.8,1.9,1.04,0.55,0.74,0.64,3.5,2.98,57.4,35000000.0
Teun Koopmeiners,Juventus,"MF,FW",nl NED,26.0,1994,22.2,3.8,3,3,1.89,0.45,2.84,0.14,89,32,1.71,0.45,5.09,17.8,12.8,2.57,1.44,0.72,0.36,0.54,1.17,2.3,50.0,40000000.0
Kacper Koscierski,Bochum,DF,de GER,17.0,7,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Odilon Kossounou,Atalanta,DF,ci CIV,23.0,1125,12.5,0.5,0,0,0.48,0.32,0.56,0.0,46,13,0.08,0.4,0.24,20.5,22.4,4.24,1.28,0.88,1.04,0.48,2.0,4.96,57.5,25000000.0
Christian Kouamé,Fiorentina,"FW,MF",ci CIV,26.0,622,6.9,1.1,0,1,1.59,0.14,3.19,0.0,16,7,1.3,1.01,0.87,10.6,6.09,1.74,1.88,1.16,0.29,0.58,1.45,2.9,60.4,6000000.0
Christian Kouamé,Empoli,"FW,MF",ci CIV,26.0,507,5.6,2.7,1,0,2.86,0.89,4.11,0.0,13,5,1.43,0.89,0.36,9.46,4.64,1.07,0.89,0.71,0.0,0.36,0.71,3.21,66.7,6000000.0
Henri Koudossou,Augsburg,DF,de GER,24.0,748,8.3,0.1,0,0,0.24,0.0,2.17,0.24,23,19,1.2,0.96,2.89,18.1,13.3,2.05,2.17,1.2,1.81,1.2,4.46,4.7,53.3,1500000.0
Konstantinos Koulierakis,Wolfsburg,DF,gr GRE,20.0,2468,27.4,1.0,0,2,0.8,0.11,1.13,0.15,104,20,0.36,0.26,0.47,14.8,25.8,6.06,1.46,0.73,1.2,0.33,5.36,3.39,60.2,20000000.0
Emmanuel Koum Mbondo,Marseille,DF,fr FRA,18.0,12,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jules Koundé,Barcelona,DF,fr FRA,25.0,2605,28.9,1.8,2,3,0.62,0.21,2.04,0.24,165,44,1.11,0.76,2.18,32.7,27.3,2.53,2.18,1.49,0.69,0.87,2.35,3.7,56.6,60000000.0
Boubakar Kouyaté,Montpellier,DF,ml MLI,27.0,756,8.4,0.5,0,0,0.95,0.0,0.36,0.0,12,3,0.0,0.0,0.0,7.5,15.1,2.14,2.62,2.02,1.43,0.12,6.43,2.14,59.5,
Mateo Kovačić,Manchester City,MF,hr CRO,30.0,2198,24.4,1.9,6,2,1.84,0.49,2.99,0.33,164,56,1.35,0.9,0.0,37.7,30.1,2.83,2.83,1.56,0.98,0.57,0.86,4.67,52.6,
Viktor Kovalenko,Empoli,MF,ua UKR,28.0,77,0.9,0.1,0,0,3.33,1.11,0.0,0.0,4,1,0.0,1.11,1.11,11.1,15.6,1.11,2.22,1.11,0.0,0.0,0.0,3.33,50.0,1000000.0
Mateusz Kowalski,Parma,MF,pl POL,19.0,56,0.6,0.4,0,0,1.67,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.33,3.33,0.0,0.0,0.0,0.0,1.67,1.67,0.0,0.0,300000.0
Goduine Koyalipou,Lens,FW,cf CTA,24.0,885,9.8,4.8,4,0,4.29,1.43,2.65,0.1,20,15,1.02,1.22,0.2,7.24,5.0,0.41,0.31,0.2,0.1,1.22,0.82,1.53,40.0,1800000.0
Caleb Kporha,Crystal Palace,DF,eng ENG,18.0,13,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,20.0,40.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,1000000.0
Emil Krafth,Newcastle Utd,DF,se SWE,29.0,342,3.8,0.0,0,0,0.26,0.0,0.79,0.0,8,5,0.26,0.0,0.53,15.8,13.9,1.84,1.05,0.53,0.53,1.05,4.21,5.0,50.0,2500000.0
Alex Král,Espanyol,MF,cz CZE,26.0,2714,30.2,1.5,0,1,0.7,0.07,1.39,0.03,78,49,0.4,0.96,1.26,9.7,8.15,1.66,1.82,1.23,0.93,0.99,1.69,4.21,57.6,6000000.0
Andrej Kramarić,Hoffenheim,"MF,FW",hr CRO,33.0,2767,30.7,9.5,11,8,2.15,0.75,3.32,0.46,143,75,1.6,0.65,3.78,18.3,11.0,2.21,0.49,0.26,0.23,1.11,0.36,4.43,25.8,
Frans Krätzig,Heidenheim,"DF,MF",de GER,21.0,1217,13.5,0.6,1,2,0.67,0.22,3.33,0.15,37,25,2.07,0.67,2.81,15.9,11.4,2.81,2.37,1.33,1.26,0.89,1.11,4.44,42.9,2000000.0
Frans Krätzig,Stuttgart,DF,de GER,21.0,56,0.6,0.0,0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,1.67,38.3,20.0,1.67,3.33,1.67,0.0,0.0,1.67,5.0,100.0,2000000.0
Tom Krauß,Bochum,MF,de GER,23.0,1077,12.0,0.4,0,0,0.92,0.17,3.33,0.08,84,16,1.0,1.0,0.83,16.8,20.0,4.08,2.92,1.5,0.92,1.08,1.58,6.5,52.9,4000000.0
Ladislav Krejčí,Girona,DF,cz CZE,25.0,2440,27.1,1.7,2,0,0.66,0.18,1.07,0.15,144,29,0.3,0.26,0.41,26.3,39.3,4.76,0.85,0.59,1.25,0.26,3.43,3.73,69.6,
Rasmus Kristensen,Eint Frankfurt,DF,dk DEN,27.0,2513,27.9,2.5,5,3,0.86,0.29,2.15,0.36,172,51,0.72,0.79,2.11,23.7,17.5,3.26,2.11,1.18,0.72,1.36,3.48,4.34,59.5,10000000.0
Thomas Kristensen,Udinese,DF,dk DEN,22.0,1754,19.5,0.9,1,0,0.21,0.05,0.87,0.05,76,19,0.21,0.51,0.51,13.4,20.2,4.72,1.59,1.08,1.08,0.87,4.1,3.23,65.6,6000000.0
Nikola Krstović,Lecce,FW,me MNE,24.0,3057,34.0,9.7,11,5,3.94,1.12,2.56,0.21,56,42,0.88,0.5,0.24,7.06,4.53,0.76,0.53,0.26,0.21,0.82,0.71,2.12,41.6,14000000.0
Lukas Kübler,Freiburg,DF,de GER,31.0,1842,20.5,2.7,5,1,0.88,0.49,1.27,0.2,78,24,0.54,0.0,1.46,17.2,17.4,3.37,1.95,1.02,2.59,0.73,2.98,3.56,65.6,2000000.0
Takefusa Kubo,Real Sociedad,"MF,FW",jp JPN,23.0,2372,26.4,3.6,5,0,1.63,0.53,4.32,0.3,110,133,1.7,2.84,3.22,16.1,7.01,1.78,1.17,0.76,0.64,1.63,0.49,4.47,36.7,40000000.0
Mohammed Kudus,West Ham,"FW,MF",gh GHA,23.0,2590,28.8,6.9,5,3,2.6,0.73,3.72,0.35,79,98,1.08,3.19,2.81,13.2,8.89,2.01,1.32,0.8,0.14,1.01,0.28,4.79,21.6,50000000.0
Dejan Kulusevski,Tottenham,"MF,FW",se SWE,24.0,2389,26.5,4.2,7,4,1.77,0.64,4.83,0.34,124,120,2.45,1.43,3.36,14.9,7.66,1.21,1.7,0.87,0.49,1.58,0.38,4.57,40.0,60000000.0
Sael Kumbedi,Lyon,DF,fr FRA,19.0,951,10.6,0.3,0,0,0.38,0.19,1.42,0.38,37,23,0.47,0.85,1.32,24.1,14.6,0.94,2.64,1.32,0.75,1.04,3.02,3.02,30.0,
Marash Kumbulla,Espanyol,DF,al ALB,24.0,2972,33.0,1.8,3,0,0.48,0.15,0.48,0.06,71,11,0.03,0.12,0.18,11.3,20.1,4.33,1.55,0.79,1.03,0.24,6.79,2.24,61.7,6000000.0
Jonah Kusi-Asare,Bayern Munich,FW,se SWE,17.0,3,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,
Daler Kuzyaev,Le Havre,MF,ru RUS,31.0,567,6.3,0.2,1,0,0.63,0.48,0.63,0.0,32,4,0.32,0.32,0.95,18.4,11.7,1.9,2.06,1.27,1.43,0.32,1.27,4.29,63.6,5000000.0
Khvicha Kvaratskhelia,Napoli,"FW,MF",ge GEO,23.0,1178,13.1,3.4,5,3,3.74,1.22,4.35,0.46,57,74,2.14,1.45,3.89,14.3,8.85,3.13,1.15,0.69,0.31,1.07,0.53,3.44,44.4,80000000.0
Khvicha Kvaratskhelia,Paris S-G,FW,ge GEO,23.0,916,10.2,3.3,4,3,3.33,1.47,5.88,0.78,43,50,2.45,2.45,3.24,28.8,13.6,1.86,1.86,1.27,0.2,1.47,0.39,2.65,37.5,80000000.0
Moritz-Broni Kwarteng,Bochum,"MF,FW",gh GHA,26.0,172,1.9,0.2,0,0,3.16,0.53,4.74,0.0,12,4,2.11,3.16,0.53,15.8,11.1,3.16,2.11,1.58,0.0,3.68,0.53,4.21,0.0,
Giorgos Kyriakopoulos,Monza,DF,gr GRE,28.0,2845,31.6,0.9,2,4,0.85,0.28,2.22,0.19,97,67,1.3,0.51,5.38,16.6,13.6,2.5,1.36,0.82,0.73,1.23,2.5,2.97,44.1,
Luca de la Torre,Celta Vigo,MF,us USA,26.0,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rémy Labeau Lascary,Lens,"FW,MF",gp GLP,21.0,637,7.1,2.5,2,1,1.97,0.7,2.82,0.7,7,17,0.99,1.69,2.68,10.4,5.49,0.85,2.25,1.41,0.14,0.42,0.99,2.96,46.2,2500000.0
Gaëtan Laborde,Nice,FW,fr FRA,30.0,1829,20.3,8.6,11,4,3.45,0.99,3.1,0.34,40,30,1.33,0.89,1.33,10.3,4.63,0.74,0.94,0.64,0.3,0.74,0.99,2.41,50.5,6000000.0
Alexandre Lacazette,Lyon,FW,fr FRA,33.0,2051,22.8,11.7,15,2,2.32,1.36,2.46,0.22,66,24,1.14,0.61,0.75,11.0,4.08,0.83,0.57,0.26,0.35,0.88,0.31,1.23,33.3,8000000.0
Younes Lachaab,Lille,"MF,FW",fr FRA,19.0,9,0.1,0.1,0,0,10.0,0.0,20.0,0.0,0,1,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,
Maxence Lacroix,Crystal Palace,DF,fr FRA,24.0,3116,34.6,3.4,1,1,0.87,0.14,0.81,0.12,65,8,0.23,0.23,0.2,9.13,21.6,3.93,1.97,1.18,1.56,0.35,5.98,3.76,54.5,22000000.0
Yoel Lago,Celta Vigo,DF,es ESP,20.0,583,6.5,0.0,0,1,0.0,0.0,0.31,0.15,31,1,0.15,0.46,0.0,18.5,36.6,5.23,1.85,1.23,0.62,0.15,4.62,3.38,33.3,
Konrad Laimer,Bayern Munich,DF,at AUT,27.0,1699,18.9,2.1,2,2,0.95,0.32,3.28,0.42,141,87,1.06,0.9,1.11,33.9,20.7,0.79,2.59,1.43,0.42,1.48,1.27,4.29,53.6,25000000.0
Stefan Lainer,Gladbach,DF,at AUT,31.0,757,8.4,0.3,1,0,0.48,0.12,1.79,0.12,25,25,1.07,0.6,3.45,20.6,18.7,2.26,2.62,1.55,1.43,0.95,3.57,2.86,35.7,1800000.0
Kenny Lala,Brest,DF,mg MAD,32.0,2686,29.8,0.6,3,2,0.3,0.13,2.68,0.2,138,58,1.38,0.5,4.23,17.4,20.6,7.38,2.21,1.41,0.84,1.48,2.52,5.17,38.1,2500000.0
Adam Lallana,Southampton,MF,eng ENG,36.0,361,4.0,0.2,0,2,0.75,0.0,2.25,0.5,24,6,1.0,1.25,1.0,36.8,15.3,1.0,2.0,1.25,1.25,0.75,1.25,4.75,50.0,900000.0
Mathis Lambourde,Hellas Verona,"FW,MF",fr FRA,18.0,89,1.0,0.2,1,0,2.0,1.0,2.0,1.0,0,1,1.0,1.0,1.0,8.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,33.3,500000.0
Mohamed Lamine Bayo,Lille,FW,gn GUI,26.0,309,3.4,2.2,2,1,2.94,1.18,3.53,0.59,4,4,1.18,0.59,0.0,7.35,3.82,0.0,0.29,0.29,0.0,0.59,1.18,1.47,50.0,
Tariq Lamptey,Brighton,DF,gh GHA,23.0,860,9.6,0.4,2,2,0.63,0.21,1.77,0.31,14,32,0.52,1.04,2.92,19.3,13.3,1.98,1.77,1.15,0.73,0.63,2.4,4.06,6.7,12000000.0
Will Lankshear,Tottenham,"FW,MF",eng ENG,19.0,11,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gianluca Lapadula,Cagliari,"FW,MF",pe PER,34.0,310,3.4,1.4,0,0,4.41,0.88,3.82,0.0,7,7,0.88,0.59,0.88,8.82,1.76,0.0,0.59,0.0,0.0,1.18,0.29,1.47,57.9,
Cyle Larin,Mallorca,FW,ca CAN,29.0,1764,19.6,6.1,7,2,1.94,0.71,1.07,0.15,20,20,0.41,0.41,0.31,7.09,2.7,0.31,0.61,0.31,0.05,0.56,0.82,2.35,43.4,3500000.0
Hugo Larsson,Eint Frankfurt,MF,se SWE,20.0,2393,26.6,3.1,3,1,0.79,0.38,2.14,0.19,121,16,0.79,0.45,0.3,20.4,16.5,2.22,1.77,1.02,1.13,0.64,1.32,4.55,48.1,40000000.0
Juanmi Latasa,Valladolid,FW,es ESP,23.0,1398,15.5,4.2,3,0,2.58,0.84,1.94,0.0,17,3,0.84,0.52,0.32,5.74,2.77,0.71,0.26,0.13,0.0,0.06,0.71,1.55,60.8,2500000.0
Toni Lato,Mallorca,DF,es ESP,26.0,621,6.9,0.0,0,0,0.0,0.0,2.03,0.14,26,15,0.87,0.0,3.33,16.8,14.5,2.9,2.46,1.59,0.87,0.72,4.78,4.35,46.2,2000000.0
Roméo Lavia,Chelsea,MF,be BEL,20.0,797,8.9,0.3,0,1,0.22,0.0,1.57,0.22,31,3,0.79,1.12,0.0,20.1,20.7,2.36,2.47,1.46,1.8,0.11,1.12,4.49,66.7,40000000.0
Valentino Lazaro,Torino,"DF,FW",at AUT,28.0,2307,25.6,1.0,0,6,0.63,0.08,2.03,0.31,76,35,1.29,0.55,5.66,17.3,13.8,2.89,1.02,0.47,0.43,1.05,1.48,3.67,39.0,4500000.0
Darko Lazović,Hellas Verona,"DF,MF",rs SRB,33.0,1459,16.2,1.7,2,3,1.17,0.19,1.42,0.25,40,22,1.11,0.43,4.32,10.2,7.28,1.6,1.3,0.62,0.68,1.42,2.41,3.64,40.9,1000000.0
